ID,MAX SPEED,MAX SPEED RAW,MAX SPEED DATE TIME,MIN SPEED,MIN SPEED RAW,MIN SPEED DATE TIME,THRESHOLD MESSAGE (MAX),THRESHOLD MESSAGE (MIN),DISCARD IN UPPER ERROR LIMIT,DISCARD IN LOWER ERROR LIMIT,DISCARD IN UPPER WARNING LIMIT,DISCARD IN LOWER WARNING LIMIT,DISCARD OUT UPPER ERROR LIMIT,DISCARD OUT LOWER ERROR LIMIT,DISCARD OUT UPPER WARNING LIMIT,DISCARD OUT LOWER WARNING LIMIT,ERROR IN UPPER ERROR LIMIT,ERROR IN LOWER ERROR LIMIT,ERROR IN UPPER WARNING LIMIT,ERROR IN LOWER WARNING LIMIT,ERROR OUT UPPER ERROR LIMIT,ERROR OUT LOWER ERROR LIMIT,ERROR OUT UPPER WARNING LIMIT,ERROR OUT LOWER WARNING LIMIT,TRAFFIC TOTAL UPPER ERROR LIMIT,TRAFFIC TOTAL LOWER ERROR LIMIT,TRAFFIC TOTAL UPPER WARNING LIMIT,TRAFFIC TOTAL LOWER WARNING LIMIT
10362,0.10 Mbit/s,11968.4605,12-03-2024 18:21:03,0.08 Mbit/s,10104.9342,12-03-2024 18:20:03,MAX SPEED for ID 10362 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4242,0.95 Mbit/s,118554.2167,12-03-2024 21:15:48,0.03 Mbit/s,3664.2548,12-03-2024 22:58:48,MAX SPEED for ID 4242 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
5536,4.27 Mbit/s,533563.7667,12-03-2024 23:09:29,0.05 Mbit/s,6083.8613,12-03-2024 21:42:29,MAX SPEED for ID 5536 is within both Upper Error Limit(200.0 Mbit/s) and Upper Warning Limit(150.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,200.0,not_set,150.0,not_set
10143,,,,,,,,"Error processing CSV data for ID 10143: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
9381,,,,,,,,"Error processing CSV data for ID 9381: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,8000.0,not_set,7000.0,not_set
7921,,,,,,,,"Error processing CSV data for ID 7921: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,8000.0,not_set,7000.0,not_set
3060,9.52 Mbit/s,1190479.2132,12-03-2024 20:29:45,0.09 Mbit/s,10739.9567,12-03-2024 22:12:45,MAX SPEED for ID 3060 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9158,0.02 Mbit/s,1942.1685,12-03-2024 21:01:26,< 0.01,1065.0217,12-03-2024 18:33:26,MAX SPEED for ID 9158 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9233,0.02 Mbit/s,2146.2231,12-03-2024 23:00:52,< 0.01,1081.249,12-03-2024 23:19:57,MAX SPEED for ID 9233 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10702,141 Mbit/s,17577750.6918,12-03-2024 19:01:00,14 Mbit/s,1790885.9,12-03-2024 23:37:01,MAX SPEED for ID 10702 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10709,162 Mbit/s,20254735.0866,12-03-2024 19:10:34,14 Mbit/s,1757099.7834,12-03-2024 23:36:34,MAX SPEED for ID 10709 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4475,,,,,,,,"Error processing CSV data for ID 4475: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
4481,,,,,,,,"Error processing CSV data for ID 4481: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9883,< 0.01,107.5358,12-03-2024 21:57:38,< 0.01,54.6667,12-03-2024 22:38:38,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,700.0
10020,8.60 Mbit/s,1074619.99,12-03-2024 20:06:47,0.11 Mbit/s,13384.164,12-03-2024 23:39:48,MAX SPEED for ID 10020 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4530,47 Mbit/s,5917080.383,12-03-2024 22:59:30,0.98 Mbit/s,122601.9157,12-03-2024 23:37:30,MAX SPEED for ID 4530 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4544,0.05 Mbit/s,6386.3454,12-03-2024 22:49:05,< 0.01,979.6407,12-03-2024 21:27:55,MAX SPEED for ID 4544 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4554,< 0.01,589.1218,12-03-2024 22:29:45,,,,,Error processing CSV data for ID 4554: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4566,< 0.01,488.989,12-03-2024 18:03:26,,,,,Error processing CSV data for ID 4566: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
8528,15 Mbit/s,1846543.6333,12-03-2024 21:00:54,10 Mbit/s,1299805.6019,12-03-2024 23:38:54,MAX SPEED for ID 8528 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
4531,3.51 Mbit/s,438139.7233,12-03-2024 19:11:22,0.17 Mbit/s,20838.8574,12-03-2024 23:39:22,MAX SPEED for ID 4531 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4545,20 Mbit/s,2496474.5255,12-03-2024 19:11:17,0.14 Mbit/s,17462.0863,12-03-2024 22:48:07,MAX SPEED for ID 4545 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4567,21 Mbit/s,2628932.3676,12-03-2024 21:16:05,0.05 Mbit/s,6148.497,12-03-2024 22:59:35,MAX SPEED for ID 4567 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4589,21 Mbit/s,2669787.7,12-03-2024 18:13:48,0.05 Mbit/s,6541.2587,12-03-2024 18:06:58,MAX SPEED for ID 4589 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4608,21 Mbit/s,2669705.6,12-03-2024 18:13:46,0.05 Mbit/s,6456.2249,12-03-2024 23:02:26,MAX SPEED for ID 4608 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4612,21 Mbit/s,2679223.7237,12-03-2024 22:16:50,0.05 Mbit/s,5696.0961,12-03-2024 18:35:50,MAX SPEED for ID 4612 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4618,21 Mbit/s,2671239.6208,12-03-2024 22:16:50,0.05 Mbit/s,5734.2685,12-03-2024 20:03:10,MAX SPEED for ID 4618 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4646,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 4646,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
4657,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 4657,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
10079,,,,,,,,"Error processing CSV data for ID 10079: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
10955,123 Mbit/s,15344998.1982,12-03-2024 21:52:41,55 Mbit/s,6824730.1,12-03-2024 19:24:01,MAX SPEED for ID 10955 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
3061,0.10 Mbit/s,12435.7893,12-03-2024 23:16:05,0.09 Mbit/s,10713.869,12-03-2024 18:23:05,MAX SPEED for ID 3061 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10015,0.04 Mbit/s,4668.7833,12-03-2024 18:29:54,0.01 Mbit/s,1575.3292,12-03-2024 23:03:55,MAX SPEED for ID 10015 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10021,0.02 Mbit/s,2614.7975,12-03-2024 22:32:23,0.02 Mbit/s,2048.4747,12-03-2024 19:41:22,MAX SPEED for ID 10021 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9235,558 Mbit/s,69739766.6944,12-03-2024 20:16:47,1.67 Mbit/s,208328.5452,12-03-2024 21:43:47,MAX SPEED for ID 9235 is within both Upper Error Limit(8000.0 Mbit/s) and Upper Warning Limit(7000.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,8000.0,not_set,7000.0,not_set
10865,"7,987 Mbit/s",998396844.4148,12-03-2024 21:44:32,,,,,"Error processing CSV data for ID 10865: could not convert string to float: '7,987'",2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,32000.0,not_set,28000.0,not_set
10870,"14,662 Mbit/s",1832735705.0658,12-03-2024 21:46:12,,,,,"Error processing CSV data for ID 10870: could not convert string to float: '14,662'",2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,32000.0,not_set,28000.0,not_set
8529,138 Mbit/s,17226446.4423,12-03-2024 18:00:24,6.56 Mbit/s,819962.8938,12-03-2024 22:50:23,MAX SPEED for ID 8529 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10917,0.14 Mbit/s,17099.4666,12-03-2024 23:17:55,0.01 Mbit/s,1790.2033,12-03-2024 23:38:55,MAX SPEED for ID 10917 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
7079,0.02 Mbit/s,1959.3883,12-03-2024 20:57:10,< 0.01,229.5941,12-03-2024 18:33:10,MAX SPEED for ID 7079 is within both Upper Error Limit(8000.0 Mbit/s) and Upper Warning Limit(7000.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,8000,not_set,7000,not_set,8000,not_set,7000,not_set,8000.0,not_set,7000.0,not_set
4532,0.04 Mbit/s,5149.2836,12-03-2024 20:16:38,0.04 Mbit/s,5053.211,12-03-2024 20:19:38,MAX SPEED for ID 4532 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4546,0.04 Mbit/s,5360.3604,12-03-2024 21:24:09,0.04 Mbit/s,4636.3636,12-03-2024 21:36:59,MAX SPEED for ID 4546 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4555,0.04 Mbit/s,5418.5185,12-03-2024 23:25:06,0.04 Mbit/s,4897.6,12-03-2024 18:44:26,MAX SPEED for ID 4555 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4568,0.04 Mbit/s,5442.5299,12-03-2024 18:12:33,0.04 Mbit/s,4658.8353,12-03-2024 22:47:13,MAX SPEED for ID 4568 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4590,0.04 Mbit/s,5481.4443,12-03-2024 22:49:24,0.04 Mbit/s,4930.2094,12-03-2024 22:49:14,MAX SPEED for ID 4590 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4609,0.04 Mbit/s,5476.4529,12-03-2024 18:00:07,0.04 Mbit/s,4741.9028,12-03-2024 23:22:57,MAX SPEED for ID 4609 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4613,0.04 Mbit/s,5339.2,12-03-2024 18:36:59,0.04 Mbit/s,4835.6356,12-03-2024 18:27:29,MAX SPEED for ID 4613 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4619,0.04 Mbit/s,5339.2,12-03-2024 19:59:54,0.04 Mbit/s,4835.6356,12-03-2024 19:59:34,MAX SPEED for ID 4619 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4647,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 4647,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
4658,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 4658,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
10990,93 Mbit/s,11570933.6167,12-03-2024 22:04:55,1.36 Mbit/s,169634.8449,12-03-2024 21:40:55,MAX SPEED for ID 10990 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
11011,< 0.01,328.9833,12-03-2024 21:53:41,,,,,Error processing CSV data for ID 11011: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10755,< 0.01,242.5833,12-03-2024 21:53:05,,,,,Error processing CSV data for ID 10755: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10247,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 10247,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
10257,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 10257,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
10336,520 Mbit/s,64995081.797,12-03-2024 19:29:16,0.06 Mbit/s,7767.9333,12-03-2024 19:06:16,MAX SPEED for ID 10336 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10775,2.57 Mbit/s,320856.3261,12-03-2024 19:16:42,0.08 Mbit/s,9570.0,12-03-2024 21:42:42,MAX SPEED for ID 10775 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4556,12 Mbit/s,1441979.6797,12-03-2024 18:36:43,< 0.01,415.7315,12-03-2024 22:44:53,MAX SPEED for ID 4556 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4569,1.11 Mbit/s,138231.0689,12-03-2024 18:36:22,< 0.01,268.7747,12-03-2024 22:36:02,MAX SPEED for ID 4569 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4648,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 4648,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4659,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 4659,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
7065,331 Mbit/s,41427393.4771,12-03-2024 21:08:05,< 0.01,116.4796,12-03-2024 22:35:06,MAX SPEED for ID 7065 is within both Upper Error Limit(20000.0 Mbit/s) and Upper Warning Limit(17500.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,20000.0,not_set,17500.0,not_set
10369,0.56 Mbit/s,69904.3507,12-03-2024 18:54:19,0.02 Mbit/s,2848.6167,12-03-2024 23:38:20,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
10375,0.45 Mbit/s,56114.181,12-03-2024 18:54:31,0.02 Mbit/s,2816.25,12-03-2024 23:32:31,MAX SPEED for ID 10375 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10918,0.14 Mbit/s,16966.25,12-03-2024 18:15:35,< 0.01,956.4261,12-03-2024 22:27:35,MAX SPEED for ID 10918 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10999,< 0.01,57.6763,12-03-2024 20:15:14,,,,,Error processing CSV data for ID 10999: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2.0,not_set,1.0,not_set
11000,,,,,,,,"Error processing CSV data for ID 11000: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
10991,0.96 Mbit/s,119831.4938,12-03-2024 21:15:56,0.05 Mbit/s,5932.6221,12-03-2024 22:58:56,MAX SPEED for ID 10991 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
11012,< 0.01,393.65,12-03-2024 21:53:44,,,,,Error processing CSV data for ID 11012: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4638,29 Mbit/s,3576016.0839,12-03-2024 22:37:41,0.52 Mbit/s,65164.9701,12-03-2024 23:32:11,MAX SPEED for ID 4638 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4706,< 0.01,200.4,12-03-2024 23:14:41,,,,,Error processing CSV data for ID 4706: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4614,81 Mbit/s,10149280.981,12-03-2024 22:01:54,0.04 Mbit/s,4512.3123,12-03-2024 23:34:44,MAX SPEED for ID 4614 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4620,< 0.01,170.8709,12-03-2024 21:01:25,,,,,Error processing CSV data for ID 4620: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
10248,3.77 Mbit/s,471272.4454,12-03-2024 20:56:01,0.72 Mbit/s,89901.3336,12-03-2024 23:37:02,MAX SPEED for ID 10248 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9969,8.47 Mbit/s,1058525.4876,12-03-2024 19:38:22,2.23 Mbit/s,278535.4,12-03-2024 23:19:23,MAX SPEED for ID 9969 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8530,112 Mbit/s,14041558.15,12-03-2024 18:40:44,0.07 Mbit/s,8204.0667,12-03-2024 23:04:44,MAX SPEED for ID 8530 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
