ID,MAX SPEED,MAX SPEED RAW,MAX SPEED DATE TIME,THRESHOLD MESSAGE (MAX),MIN SPEED,MIN SPEED RAW,MIN SPEED DATE TIME,THRESHOLD MESSAGE (MIN)
2732,0.03 Mbit/s,3732.032,12-03-2024 18:00:42,MAX SPEED for ID 2732 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,567.5676,12-03-2024 18:25:22,not_set
4626,2.18 Mbit/s,273015.2,12-03-2024 19:11:13,MAX SPEED for ID 4626 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,1079.6797,12-03-2024 20:24:43,not_set
4632,2.19 Mbit/s,273277.0771,12-03-2024 19:11:13,MAX SPEED for ID 4632 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,1079.8799,12-03-2024 19:45:43,not_set
4581,5.35 Mbit/s,668409.1908,12-03-2024 18:06:21,MAX SPEED for ID 4581 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.10 Mbit/s,12978.1,12-03-2024 20:01:01,not_set
4600,1.14 Mbit/s,143095.8167,12-03-2024 18:36:44,MAX SPEED for ID 4600 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,140.4382,12-03-2024 20:00:14,not_set
10981,0.14 Mbit/s,17864.9833,12-03-2024 19:23:49,not_set,< 0.01,430.8667,12-03-2024 20:00:49,not_set
11005,< 0.01,243.4572,12-03-2024 19:16:23,not_set,< 0.01,187.1833,12-03-2024 20:07:23,not_set
9146,628 Mbit/s,78468385.0624,12-03-2024 18:13:18,not_set,21 Mbit/s,2595568.7667,12-03-2024 19:59:18,not_set
9217,18 Mbit/s,2203454.8726,12-03-2024 20:16:26,not_set,0.94 Mbit/s,117422.2296,12-03-2024 18:07:26,not_set
8468,< 0.01,584.6949,12-03-2024 18:09:22,not_set,< 0.01,470.4921,12-03-2024 20:04:22,not_set
8436,0.06 Mbit/s,7929.014,12-03-2024 19:00:48,not_set,0.03 Mbit/s,4357.0405,12-03-2024 20:10:48,not_set
2722,25 Mbit/s,3065354.9,12-03-2024 19:56:10,MAX SPEED for ID 2722 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),8.49 Mbit/s,1061758.7,12-03-2024 18:09:00,not_set
2733,< 0.01,640.3403,12-03-2024 18:03:10,,,,,Error processing CSV data for ID 2733: could not convert string to float: '<'
4627,1.59 Mbit/s,199284.5846,12-03-2024 19:11:08,MAX SPEED for ID 4627 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,1116.6833,12-03-2024 20:04:48,not_set
4633,1.58 Mbit/s,197363.8,12-03-2024 19:11:08,MAX SPEED for ID 4633 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,1075.1249,12-03-2024 20:04:48,not_set
10982,1.77 Mbit/s,221601.1833,12-03-2024 19:31:50,not_set,1.20 Mbit/s,150288.8481,12-03-2024 20:09:50,not_set
11006,< 0.01,238.25,12-03-2024 18:55:26,not_set,< 0.01,179.9167,12-03-2024 19:33:26,not_set
9147,266 Mbit/s,33224485.1025,12-03-2024 18:29:11,not_set,7.55 Mbit/s,943465.9663,12-03-2024 19:51:11,not_set
7980,0.02 Mbit/s,2821.4631,12-03-2024 19:01:13,not_set,0.01 Mbit/s,1594.4305,12-03-2024 18:28:13,not_set
9218,"1,169 Mbit/s",146135561.1343,12-03-2024 20:06:55,not_set,2.98 Mbit/s,372007.4846,12-03-2024 18:43:55,not_set
8469,617 Mbit/s,77135132.1339,12-03-2024 20:16:26,not_set,0.15 Mbit/s,18336.1347,12-03-2024 18:39:26,not_set
8437,575 Mbit/s,71906866.1556,12-03-2024 20:16:47,not_set,0.15 Mbit/s,18934.5936,12-03-2024 18:38:47,not_set
10983,1.43 Mbit/s,178957.5667,12-03-2024 18:17:51,not_set,< 0.01,1155.85,12-03-2024 19:07:51,not_set
11007,< 0.01,306.15,12-03-2024 19:18:29,not_set,< 0.01,203.884,12-03-2024 19:49:29,not_set
9148,< 0.01,1054.5212,12-03-2024 19:56:10,not_set,< 0.01,990.5755,12-03-2024 19:57:10,not_set
10984,0.02 Mbit/s,2629.0263,12-03-2024 19:08:52,not_set,< 0.01,468.3895,12-03-2024 19:49:52,not_set
11008,< 0.01,346.018,12-03-2024 20:25:32,not_set,< 0.01,199.9167,12-03-2024 19:50:32,not_set
10735,4.61 Mbit/s,576646.7478,12-03-2024 19:51:10,not_set,0.91 Mbit/s,113377.1833,12-03-2024 20:13:10,not_set
10985,< 0.01,82.3686,12-03-2024 19:51:53,not_set,< 0.01,81.1792,12-03-2024 19:50:53,not_set
11009,< 0.01,82.3274,12-03-2024 18:18:35,not_set,< 0.01,81.2198,12-03-2024 18:10:35,not_set
10352,< 0.01,384.9642,12-03-2024 19:26:39,not_set,< 0.01,300.5667,12-03-2024 19:43:39,not_set
10986,2.44 Mbit/s,305081.45,12-03-2024 19:16:54,not_set,0.07 Mbit/s,8528.6167,12-03-2024 18:10:54,not_set
11010,0.06 Mbit/s,7554.7833,12-03-2024 19:21:38,not_set,0.04 Mbit/s,4903.2511,12-03-2024 19:47:38,not_set
10353,< 0.01,385.9977,12-03-2024 19:26:54,not_set,< 0.01,300.0667,12-03-2024 18:11:54,not_set
4524,1.89 Mbit/s,235878.5869,12-03-2024 18:46:26,MAX SPEED for ID 4524 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.03 Mbit/s,3943.874,12-03-2024 19:25:26,not_set
9149,0.02 Mbit/s,1983.8527,12-03-2024 18:02:46,not_set,< 0.01,119.6065,12-03-2024 18:59:46,not_set
9222,0.06 Mbit/s,7497.3487,12-03-2024 18:09:27,not_set,< 0.01,117.6863,12-03-2024 19:53:27,not_set
4583,2.52 Mbit/s,314682.4121,12-03-2024 18:10:45,MAX SPEED for ID 4583 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.01 Mbit/s,1360.3206,12-03-2024 19:18:25,not_set
4602,< 0.01,460.8519,12-03-2024 20:19:18,,,,,Error processing CSV data for ID 4602: could not convert string to float: '<'
9150,0.14 Mbit/s,16948.3333,12-03-2024 18:35:04,not_set,< 0.01,122.137,12-03-2024 19:31:04,not_set
4527,4.90 Mbit/s,612686.2758,12-03-2024 18:39:06,MAX SPEED for ID 4527 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),3.48 Mbit/s,434886.4167,12-03-2024 20:00:06,not_set
4541,3.23 Mbit/s,404299.9,12-03-2024 18:07:43,MAX SPEED for ID 4541 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),2.32 Mbit/s,290355.511,12-03-2024 18:56:53,not_set
9223,16 Mbit/s,2008557.0953,12-03-2024 18:01:18,not_set,1 Mbit/s,124387.3686,12-03-2024 20:20:18,not_set
4585,1.94 Mbit/s,242297.3027,12-03-2024 18:10:47,MAX SPEED for ID 4585 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.03 Mbit/s,3324.2,12-03-2024 18:07:07,not_set
4604,< 0.01,104.4625,12-03-2024 18:02:20,,,,,Error processing CSV data for ID 4604: could not convert string to float: '<'
9151,0.03 Mbit/s,3714.0667,12-03-2024 19:28:37,not_set,< 0.01,279.9434,12-03-2024 20:10:37,not_set
9224,0.06 Mbit/s,7569.4847,12-03-2024 19:10:46,not_set,< 0.01,200.967,12-03-2024 19:34:46,not_set
4586,1.67 Mbit/s,208321.5215,12-03-2024 19:05:49,MAX SPEED for ID 4586 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.01 Mbit/s,1275.5756,12-03-2024 19:54:40,not_set
4605,< 0.01,1170.4,12-03-2024 18:30:20,,,,,Error processing CSV data for ID 4605: could not convert string to float: '<'
9931,< 0.01,389.3851,12-03-2024 19:44:20,not_set,< 0.01,148.4914,12-03-2024 18:42:20,not_set
9152,0.02 Mbit/s,1979.7234,12-03-2024 19:29:09,not_set,< 0.01,121.2141,12-03-2024 19:28:09,not_set
9225,436 Mbit/s,54454128.4714,12-03-2024 20:16:34,not_set,< 0.01,213.1369,12-03-2024 19:26:34,not_set
4587,2.74 Mbit/s,342987.5374,12-03-2024 19:05:46,MAX SPEED for ID 4587 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,932.3,12-03-2024 18:26:06,not_set
4606,< 0.01,334.8303,12-03-2024 19:50:59,,,,,Error processing CSV data for ID 4606: could not convert string to float: '<'
8470,483 Mbit/s,60431109.4078,12-03-2024 20:16:12,not_set,0.58 Mbit/s,72185.9716,12-03-2024 19:44:11,not_set
8438,5.40 Mbit/s,674829.6253,12-03-2024 19:11:49,not_set,0.49 Mbit/s,60888.6667,12-03-2024 18:39:49,not_set
2723,25 Mbit/s,3156976.2763,12-03-2024 20:22:59,not_set,0.09 Mbit/s,11584.2,12-03-2024 19:36:29,not_set
2734,25 Mbit/s,3142799.6997,12-03-2024 20:22:57,not_set,0.10 Mbit/s,12160.7,12-03-2024 19:20:47,not_set
9226,639 Mbit/s,79819034.4615,12-03-2024 20:07:09,not_set,< 0.01,127.3607,12-03-2024 19:14:09,not_set
8471,< 0.01,279.5205,12-03-2024 19:51:28,not_set,< 0.01,233.6171,12-03-2024 19:52:28,not_set
8439,< 0.01,290.8985,12-03-2024 19:51:03,not_set,< 0.01,226.973,12-03-2024 19:52:03,not_set
9153,972 Mbit/s,121558435.4167,12-03-2024 18:14:02,not_set,< 0.01,202.4346,12-03-2024 20:00:02,not_set
7685,0.04 Mbit/s,5344.044,12-03-2024 18:14:34,MAX SPEED for ID 7685 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.02 Mbit/s,2296.4,12-03-2024 18:20:24,not_set
9782,5.57 Mbit/s,696541.7264,12-03-2024 18:20:49,not_set,0.06 Mbit/s,7000.2,12-03-2024 19:53:49,not_set
9798,< 0.01,192.4321,12-03-2024 20:01:59,not_set,< 0.01,161.1667,12-03-2024 20:24:59,not_set
2724,0.04 Mbit/s,5465.6,12-03-2024 19:38:24,not_set,0.04 Mbit/s,4944.4,12-03-2024 19:38:04,not_set
2735,0.04 Mbit/s,5262.6627,12-03-2024 20:26:14,not_set,0.04 Mbit/s,5152.6,12-03-2024 20:26:04,not_set
9227,< 0.01,150.3333,12-03-2024 18:42:44,not_set,< 0.01,119.0802,12-03-2024 19:11:44,not_set
2754,0.04 Mbit/s,5364.0641,12-03-2024 18:06:40,MAX SPEED for ID 2754 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.02 Mbit/s,2319.0381,12-03-2024 20:18:20,not_set
9154,"1,053 Mbit/s",131581617.9453,12-03-2024 20:08:30,not_set,< 0.01,133.628,12-03-2024 20:00:30,not_set
7688,10 Mbit/s,1300236.1361,12-03-2024 19:17:11,MAX SPEED for ID 7688 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),1.33 Mbit/s,166535.6,12-03-2024 20:05:01,not_set
9783,74 Mbit/s,9280131.1552,12-03-2024 18:23:10,not_set,60 Mbit/s,7441895.8486,12-03-2024 19:20:10,not_set
9784,0 Mbit/s,0.0,12-03-2024 18:00:46,not_set,0 Mbit/s,0.0,12-03-2024 18:00:46,not_set
9228,142 Mbit/s,17765681.0842,12-03-2024 20:16:57,not_set,< 0.01,117.7982,12-03-2024 18:46:57,not_set
9155,973 Mbit/s,121637690.0434,12-03-2024 18:13:47,not_set,< 0.01,201.8333,12-03-2024 18:46:47,not_set
9785,0 Mbit/s,0.0,12-03-2024 18:00:25,not_set,0 Mbit/s,0.0,12-03-2024 18:00:25,not_set
9229,0.03 Mbit/s,3922.0723,12-03-2024 18:09:30,not_set,< 0.01,201.9673,12-03-2024 18:38:30,not_set
8440,3.11 Mbit/s,388785.6405,12-03-2024 19:36:05,not_set,0.11 Mbit/s,14021.3202,12-03-2024 19:17:05,not_set
9156,"1,053 Mbit/s",131603558.2152,12-03-2024 20:08:35,not_set,< 0.01,119.2865,12-03-2024 18:46:35,not_set
8441,< 0.01,195.6855,12-03-2024 19:15:52,not_set,< 0.01,137.7748,12-03-2024 20:03:52,not_set
9786,1.32 Mbit/s,165062.4437,12-03-2024 18:20:40,not_set,0.05 Mbit/s,6250.6667,12-03-2024 19:58:40,not_set
9800,< 0.01,60.2167,12-03-2024 18:05:54,not_set,< 0.01,33.9943,12-03-2024 18:22:54,not_set
9230,0.06 Mbit/s,7584.5411,12-03-2024 18:09:39,not_set,< 0.01,201.2996,12-03-2024 19:36:39,not_set
9157,< 0.01,253.7936,12-03-2024 18:09:40,not_set,< 0.01,201.733,12-03-2024 19:11:40,not_set
