Device Name,Device ID,Sensor Name,Sensor ID,Sensor Type
{mgmt-jp-192-168-40-252} (192.168.40.252) [Cisco- WS-C2960S-48TD-L] @Rack_XX,5671,(10150) UPLINK_CDC101_40.253_Gi1/0/52 Traffic,10662,SNMP Traffic
{mgmt-jp-192-168-40-252} (192.168.40.252) [Cisco- WS-C2960S-48TD-L] @Rack_XX,5671,(10113) UPLINK_TO_40.251_PORT_Gi0/1 Traffic,10860,SNMP Traffic
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,(10135) UPLINK_TO_200.205_ETH1/46 Traffic,5676,SNMP Traffic
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,(10141) UPLINK_BASEMENT_RECEPTION Traffic,5678,SNMP Traffic
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,(10143) UPLINK_BASEMENT_NOC_ROOM_40.250_Gi0/48 Traffic,5679,SNMP Traffic
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,(10152) UPLINK_2nd_Floor_40.252_Gi1/0/50 Traffic,5680,SNMP Traffic
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,System Health CPU,5713,SNMP Cisco System Health
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,System Health Fans,5715,SNMP Cisco System Health
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,System Health Memory,5717,SNMP Cisco System Health
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,System Health Power Supplies,5716,SNMP Cisco System Health
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,System Health Temperatures,5714,SNMP Cisco System Health
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,Uptime,7700,SNMP System Uptime
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,Syslog Receiver,8586,Syslog Receiver
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,System Health Other,10679,SNMP Cisco System Health
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,System Health Voltages,10678,SNMP Cisco System Health
{mgmt-jp-192-168-40-253} (192.168.40.253) [Cisco-WS-C3750E-48TD-S] @Rack_XX,5672,System Health Currents,10680,SNMP Cisco System Health
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,Uptime,8364,SNMP System Uptime
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,Syslog Receiver,8366,Syslog Receiver
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(010) UPLINK_TO_40.254_FW_P-4 Traffic,8461,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(018) switch_10.100.11.51_mgmt_port Traffic,8464,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(019) switch_10.100.11.53_mgmt_port Traffic,8465,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(020) SW_10.100.11.41_Gi1/0/47 Traffic,8466,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(021) SW_10.100.11.42_Gi1/0/47 Traffic,8467,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(022) SW_10.100.11.43_Gi1/0/47 Traffic,8468,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(023) SW_10.100.11.44_Gi1/0/47 Traffic,8469,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(032) switch_11.51_Port-1/0/45_Traffic_VLANs Traffic,8470,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(033) switch_11.53_Port-1/0/45_Traffic_VLANs Traffic,8471,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(038) UPLINK_TO_SW_10.100.13.56A_25GE1/0/1 Traffic,8472,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(042) UPLINK_10.100.11.213_ET1/32 Traffic,8473,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(044) UPLINK_TO_10.100.11.249_Gi1/0/47 Traffic,8474,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(046) ESXI_10.100.11.231_VMNIC2(Onboard_3rd_port) Traffic,8475,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,Primary_uplink_for_CDC-TP_to_TIPL-172.16.1.13_Port_36-VLAN-1139,8476,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(048) CDC104_RACK3_FW_60F_192.168.40.254_P-2 Traffic,8477,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(049) UPLINK_10.100.11.211_ET1/32 Traffic,8478,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(053) UPLINK_CDC104_R01_100.11.252_Gi1/0/45_TRUNK Traffic,8481,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(054) SW_TO_SW_10.252_Gi1/0/47(PO11) Traffic,8482,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(055) SW_TO_SW_10.252_Gi1/0/48(PO11) Traffic,8483,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(068) Port-channel11 Traffic,8484,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(048) CDC104_RACK3_FW_60F_192.168.40.254_P-1 Traffic,8579,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(010) COMTEL_FW_VLAN38/39_40.254_FW_P-4 Traffic,8580,SNMP Traffic
{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,8194,(053) UPLINK_CDC104_R01_100.11.252_Gi1/0/45_TRUNK Traffic,8581,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,Uptime,8365,SNMP System Uptime
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,Syslog Receiver,8367,Syslog Receiver
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(008) UPLINK_192.168.40.253_GI1/0/31_TRUNK Traffic,8459,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(010) UPLINK_TO_40.254_FW_P-4 Traffic,8428,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(018) switch_10.100.11.52_mgmt_port Traffic,8432,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(019) switch_10.100.11.54_mgmt_port Traffic,8433,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(020) SW_10.100.11.41_Gi1/0/48 Traffic,8434,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(021) SW_10.100.11.42_Gi1/0/48 Traffic,8435,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(022) SW_10.100.11.43_Gi1/0/48 Traffic,8436,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(023) SW_10.100.11.44_Gi1/0/48 Traffic,8437,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(032) switch_11.52_Port-1/0/45_Traffic_VLANs Traffic,8438,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(033) switch_11.54_Port-1/0/45_Traffic_VLANs Traffic,8439,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(036) SERVER_192.168.99.100_LAN_Port1 Traffic,8440,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(037) GigabitEthernet1/0/30 Traffic,8441,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(038) UPLINK_TO_SW_10.100.13.56B_25GE2/0/1 Traffic,8442,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(039) SERVER_192.168.99.103_LAN_Port3 Traffic,8443,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(041) SERVER_99.101 Traffic,8445,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(042) UPLINK_10.100.11.214_ET1/32 Traffic,8446,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(043) GigabitEthernet1/0/36 Traffic,8447,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(044) UPLINK_TO_10.100.11.249_Gi1/0/48 Traffic,8448,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(045) ESXI_10.100.11.231_VMNIC0_VM_MGMT(Onboard_1st_port) Traffic,8449,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(046) ESXI_10.100.11.231_VMNIC4(External_card_left_side_port) Traffic,8450,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,Secondary_Uplink_for_CDC-TP_to_TIPL-172.16.1.14_Port_30-VLAN-1140,8451,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(048) CDC104_RACK4_FW_60F_192.168.40.254_P-2 Traffic,8452,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(049) UPLINK_10.100.11.212_ET1/32 Traffic,8453,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(053) UPLINK_CDC_104_R01_100.11.252_Gi1/0/46_TRUNK Traffic,8456,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(054) SW_TO_SW_10.251_Gi1/0/47(PO11) Traffic,8457,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(055) SW_TO_SW_10.251_Gi1/0/48(PO11) Traffic,8458,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(100) Port-channel11 Traffic,8429,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(010) COMTEL_FW_VLAN38/39_40.254_FW_P-4 Traffic,8582,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(048) CDC104_RACK4_FW_60F_192.168.40.254_P-1 Traffic,8583,SNMP Traffic
{mgmt-jp-192-168-99-252} (192.168.99.252) [WS-C3850-48P-E] @Rack_XX,8266,(053) UPLINK_CDC_104_R01_100.11.252_Gi1/0/46_TRUNK Traffic,8584,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,Uptime,9064,SNMP System Uptime
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,Syslog Receiver,9115,Syslog Receiver
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(004) MEth0/0/0 Traffic,9158,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(015) 25GE1/0/11 Traffic srv_VSAN_10.100.32.11 vmNIC_2 Traffic,9138,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(016) 25GE1/0/12 Traffic srv_VSAN_10.100.32.12 vmNIC_2 Traffic,9141,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(017) 25GE1/0/13 Traffic srv_VSAN_10.100.32.13 vmNIC_2 Traffic,9142,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(018) 25GE1/0/14 Traffic srv_VSAN_10.100.32.14 vmNIC_ Traffic,9143,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(019) vSAN_SERVER_10.100.33.11_VMNIC Traffic,9144,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(020) vSAN_SERVER_10.100.33.12_VMNIC Traffic,9145,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(021) vSAN_SERVER_10.100.33.13_VMNIC Traffic,9146,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(022) vSAN_SERVER_10.100.33.14_VMNIC Traffic,9147,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(023) vSAN_SERVER_10.100.33.15_VMNIC Traffic,9148,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(029) 25GE1/0/25 Traffic srv_Vmotion_10.100.32.11 vmNIC_3 Traffic,9149,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(030) 25GE1/0/26 Traffic srv_Vmotion_10.100.32.12 vmNIC_3 Traffic,9150,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(031) 25GE1/0/27 Traffic srv_Vmotion_10.100.32.13 vmNIC_3 Traffic,9151,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(032) 25GE1/0/28 Traffic srv_Vmotion_10.100.32.14 vmNIC_ Traffic,9152,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(033) vMotion_vBackup_SERVER_10.100.33.11_VMNIC Traffic,9153,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(034) vMotion_vBackup_SERVER_10.100.33.12_VMNIC Traffic,9154,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(035) vMotion_vBackup_SERVER_10.100.33.13_VMNIC Traffic,9155,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(036) vMotion_vBackup_SERVER_10.100.33.14_VMNIC Traffic,9156,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(037) vMotion_vBackup_SERVER_10.100.33.15_VMNIC Traffic,9157,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(053) 100GE1/0/1 Traffic,9159,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(054) 100GE1/0/2 Traffic,9160,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(055) 100GE1/0/3 Traffic,9161,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(056) 100GE1/0/4 Traffic,9162,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(060) 100GE1/0/8 Traffic,9163,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(061) Stack-Port1/1 Traffic,9164,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(073) 25GE2/0/11 Traffic srv_VSAN_10.100.32.11 VMNIC_6 Traffic,9165,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(074) 25GE2/0/12 Traffic srv_VSAN_10.100.32.12_VMNIC_6 Traffic,9166,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(075) 25GE2/0/13 Traffic srv_VSAN_10.100.32.13_VMNIC_6 Traffic,9167,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(076) 25GE2/0/14 Traffic srv_VSAN_10.100.32.14 vmNIC_ Traffic,9168,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(077) vSAN_SERVER_10.100.33.11_VMNIC Traffic,9169,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(078) vSAN_SERVER_10.100.33.12_VMNIC Traffic,9170,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(079) vSAN_SERVER_10.100.33.13_VMNIC Traffic,9171,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(080) vSAN_SERVER_10.100.33.14_VMNIC Traffic,9172,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(081) vSAN_SERVER_10.100.33.15_VMNIC Traffic,9173,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(087) 25GE2/0/25 Traffic srv_Vmotion_10.100.32.11 vmNIC_7 Traffic,9174,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(088) 25GE2/0/26 Traffic srv_Vmotion_10.100.32.12 vmNIC_7 Traffic,9175,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(089) 25GE2/0/27 Traffic srv_Vmotion_10.100.32.13 vmNIC_7 Traffic,9176,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(090) 25GE2/0/28 Traffic srv_Vmotion_10.100.32.14 vmNIC_ Traffic,9177,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(091) vMotion_vBackup_SERVER_10.100.33.11_VMNIC Traffic,9178,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(092) vMotion_vBackup_SERVER_10.100.33.12_VMNIC Traffic,9179,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(093) vMotion_vBackup_SERVER_10.100.33.13_VMNIC Traffic,9180,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(094) vMotion_vBackup_SERVER_10.100.33.14_VMNIC Traffic,9181,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(095) vMotion_vBackup_SERVER_10.100.33.15_VMNIC Traffic,9182,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(111) 100GE2/0/1 Traffic,9117,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(112) 100GE2/0/2 Traffic,9118,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(113) 100GE2/0/3 Traffic,9119,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(114) 100GE2/0/4 Traffic,9120,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(125) vSAN_SERVER_10.100.33.13 Traffic,9121,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(126) vSAN_SERVER_10.100.33.14 Traffic,9122,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(127) vSAN_SERVER_10.100.33.15 Traffic,9123,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(133) Vlanif103 Traffic,9124,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(135) vMotion_vBackup_SERVER_10.100.32.11 Traffic,9125,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(136) vMotion_vBackup_SERVER_10.100.32.13 Traffic,9126,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(137) vMotion_vBackup_SERVER_10.100.32.14 Traffic,9127,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(138) vMotion_vBackup_SERVER_10.100.32.12 Traffic,9128,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(139) vSAN_SERVER_10.100.32.13 Traffic,9129,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(140) vSAN_SERVER_10.100.32.14 Traffic,9130,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(141) vSAN_SERVER_10.100.33.11 Traffic,9131,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(143) vMotion_vBackup_SERVER_10.100.33.11 Traffic,9132,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(144) vMotion_vBackup_SERVER_10.100.33.12 Traffic,9133,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(145) vMotion_vBackup_SERVER_10.100.33.13 Traffic,9134,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(146) vSAN_SERVER_10.100.33.12 Traffic,9135,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(147) vSAN_SERVER_10.100.32.11 Traffic,9136,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(148) vSAN_SERVER_10.100.32.12 Traffic,9137,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(150) vMotion_vBackup_SERVER_10.100.33.14 Traffic,9139,SNMP Traffic
{mgmt-jp-10-100-11-55} (10.100.11.55) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9063,(151) vMotion_vBackup_SERVER_10.100.33.15 Traffic,9140,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,Uptime,9090,SNMP System Uptime
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,Syslog Receiver,9116,Syslog Receiver
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(004) MEth0/0/0 Traffic,9233,SNMP Traffic
{mgmt-jp-10-100-11-56} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,9089,(005) UPLINK_TO_192.168.99.251_G1/0/31 Traffic,9235,SNMP Traffic
