"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Unicast In (Volume)","Unicast In (Volume)(RAW)","Unicast In (Speed)","Unicast In (Speed)(RAW)","Unicast Out (Volume)","Unicast Out (Volume)(RAW)","Unicast Out (Speed)","Unicast Out (Speed)(RAW)","Multicast In (Volume)","Multicast In (Volume)(RAW)","Multicast In (Speed)","Multicast In (Speed)(RAW)","Multicast Out (Volume)","Multicast Out (Volume)(RAW)","Multicast Out (Speed)","Multicast Out (Speed)(RAW)","Broadcast In (Volume)","Broadcast In (Volume)(RAW)","Broadcast In (Speed)","Broadcast In (Speed)(RAW)","Broadcast Out (Volume)","Broadcast Out (Volume)(RAW)","Broadcast Out (Speed)","Broadcast Out (Speed)(RAW)","Errors In (Volume)","Errors In (Volume)(RAW)","Errors In (Speed)","Errors In (Speed)(RAW)","Errors Out (Volume)","Errors Out (Volume)(RAW)","Errors Out (Speed)","Errors Out (Speed)(RAW)","Discards In (Volume)","Discards In (Volume)(RAW)","Discards In (Speed)","Discards In (Speed)(RAW)","Discards Out (Volume)","Discards Out (Volume)(RAW)","Discards Out (Speed)","Discards Out (Speed)(RAW)","Unknown Protocols In (Volume)","Unknown Protocols In (Volume)(RAW)","Unknown Protocols In (Speed)","Unknown Protocols In (Speed)(RAW)","Coverage","Coverage(RAW)" 
"12-03-2024 20:53:00","45363.6409727083","21 MB","21970139.0000","2.93 Mbit/s","366230.0217","","708.0000","","11.8020","21 MB","21969431.0000","2.93 Mbit/s","366218.2197","0 #","0.0000","0 #/s","0.0000","25,596 #","25596.0000","427 #/s","426.6711","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:54:00","45363.6416671759","20 MB","21454462.0000","2.86 Mbit/s","357574.3667","","708.0000","","11.8000","20 MB","21453754.0000","2.86 Mbit/s","357562.5667","0 #","0.0000","0 #/s","0.0000","25,336 #","25336.0000","422 #/s","422.2667","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:55:00","45363.6423616551","20 MB","20886016.0000","2.78 Mbit/s","348100.2667","","708.0000","","11.8000","20 MB","20885308.0000","2.78 Mbit/s","348088.4667","0 #","0.0000","0 #/s","0.0000","26,340 #","26340.0000","439 #/s","439.0000","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:56:00","45363.6430560532","21 MB","22043565.0000","2.94 Mbit/s","367453.9923","","826.0000","","13.7690","21 MB","22042739.0000","2.94 Mbit/s","367440.2234","0 #","0.0000","0 #/s","0.0000","26,737 #","26737.0000","446 #/s","445.6909","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:57:00","45363.6437504745","22 MB","22691477.0000","3.03 Mbit/s","378254.3257","","1190.0000","","19.8366","22 MB","22690287.0000","3.03 Mbit/s","378234.4891","0 #","0.0000","0 #/s","0.0000","26,877 #","26877.0000","448 #/s","448.0247","7 #","7.0000","0.12 #/s","0.1167","10 #","10.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:58:00","45363.6444448727","22 MB","23438959.0000","3.13 Mbit/s","390714.4357","","936.0000","","15.6026","22 MB","23438023.0000","3.13 Mbit/s","390698.8331","0 #","0.0000","0 #/s","0.0000","28,753 #","28753.0000","479 #/s","479.2965","8 #","8.0000","0.13 #/s","0.1334","10 #","10.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:59:00","45363.6451394097","22 MB","23271066.0000","3.10 Mbit/s","387851.1000","","826.0000","","13.7667","22 MB","23270240.0000","3.10 Mbit/s","387837.3333","0 #","0.0000","0 #/s","0.0000","27,818 #","27818.0000","464 #/s","463.6333","7 #","7.0000","0.12 #/s","0.1167","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:00:00","45363.6458339236","20 MB","20525316.0000","2.74 Mbit/s","342088.6000","","708.0000","","11.8000","20 MB","20524608.0000","2.74 Mbit/s","342076.8000","0 #","0.0000","0 #/s","0.0000","25,019 #","25019.0000","417 #/s","416.9833","6 #","6.0000","0.10 #/s","0.1000","6 #","6.0000","0.10 #/s","0.1000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:01:00","45363.6465282755","84 MB","88534171.0000","12 Mbit/s","1475815.4859","","708.0000","","11.8020","84 MB","88533463.0000","12 Mbit/s","1475803.6839","0 #","0.0000","0 #/s","0.0000","84,046 #","84046.0000","1,401 #/s","1401.0002","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:02:00","45363.6472226852","26 MB","27719614.0000","3.70 Mbit/s","462070.5784","","928.0000","","15.4692","26 MB","27718686.0000","3.70 Mbit/s","462055.1092","0 #","0.0000","0 #/s","0.0000","36,811 #","36811.0000","614 #/s","613.6189","8 #","8.0000","0.13 #/s","0.1334","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:03:00","45363.6479172454","25 MB","26181764.0000","3.49 Mbit/s","436290.0183","","708.0000","","11.7980","25 MB","26181056.0000","3.49 Mbit/s","436278.2203","0 #","0.0000","0 #/s","0.0000","32,388 #","32388.0000","540 #/s","539.7100","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:04:00","45363.6486115625","24 MB","25401200.0000","3.39 Mbit/s","423494.4982","","708.0000","","11.8039","24 MB","25400492.0000","3.39 Mbit/s","423482.6942","0 #","0.0000","0 #/s","0.0000","33,196 #","33196.0000","553 #/s","553.4512","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:05:00","45363.6493061227","27 MB","28212465.0000","3.76 Mbit/s","470129.3951","","708.0000","","11.7980","27 MB","28211757.0000","3.76 Mbit/s","470117.5971","0 #","0.0000","0 #/s","0.0000","33,770 #","33770.0000","563 #/s","562.7395","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1166","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:06:00","45363.6500005324","21 MB","22495584.0000","3 Mbit/s","374988.8981","","826.0000","","13.7690","21 MB","22494758.0000","3 Mbit/s","374975.1292","0 #","0.0000","0 #/s","0.0000","28,907 #","28907.0000","482 #/s","481.8636","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:07:00","45363.6506949074","23 MB","23873334.0000","3.18 Mbit/s","397955.2259","","708.0000","","11.8020","23 MB","23872626.0000","3.18 Mbit/s","397943.4239","0 #","0.0000","0 #/s","0.0000","29,007 #","29007.0000","484 #/s","483.5306","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:08:00","45363.6513894560","22 MB","23480649.0000","3.13 Mbit/s","391344.1500","","708.0000","","11.8000","22 MB","23479941.0000","3.13 Mbit/s","391332.3500","0 #","0.0000","0 #/s","0.0000","29,161 #","29161.0000","486 #/s","486.0167","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:09:00","45363.6520839005","18 MB","19357865.0000","2.58 Mbit/s","322631.0833","","1110.0000","","18.5000","18 MB","19356755.0000","2.58 Mbit/s","322612.5833","0 #","0.0000","0 #/s","0.0000","24,225 #","24225.0000","404 #/s","403.7500","7 #","7.0000","0.12 #/s","0.1167","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:10:00","45363.6527782870","22 MB","23407353.0000","3.12 Mbit/s","390187.5813","","826.0000","","13.7690","22 MB","23406527.0000","3.12 Mbit/s","390173.8123","0 #","0.0000","0 #/s","0.0000","27,035 #","27035.0000","451 #/s","450.6584","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:11:00","45363.6534728125","21 MB","21960413.0000","2.93 Mbit/s","366006.8833","","708.0000","","11.8000","21 MB","21959705.0000","2.93 Mbit/s","365995.0833","0 #","0.0000","0 #/s","0.0000","26,797 #","26797.0000","447 #/s","446.6167","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:12:00","45363.6541672106","22 MB","22559514.0000","3.01 Mbit/s","376054.5758","","708.0000","","11.8020","22 MB","22558806.0000","3.01 Mbit/s","376042.7738","0 #","0.0000","0 #/s","0.0000","28,249 #","28249.0000","471 #/s","470.8951","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:13:00","45363.6548617477","17 MB","17999697.0000","2.40 Mbit/s","299994.9500","","826.0000","","13.7667","17 MB","17998871.0000","2.40 Mbit/s","299981.1833","0 #","0.0000","0 #/s","0.0000","21,595 #","21595.0000","360 #/s","359.9167","7 #","7.0000","0.12 #/s","0.1167","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:14:00","45363.6555561458","15 MB","15509975.0000","2.07 Mbit/s","258542.6738","","708.0000","","11.8020","15 MB","15509267.0000","2.07 Mbit/s","258530.8718","0 #","0.0000","0 #/s","0.0000","18,571 #","18571.0000","310 #/s","309.5683","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:15:00","45363.6562505324","17 MB","17656990.0000","2.35 Mbit/s","294332.2220","","708.0000","","11.8020","17 MB","17656282.0000","2.35 Mbit/s","294320.4201","0 #","0.0000","0 #/s","0.0000","19,054 #","19054.0000","318 #/s","317.6196","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:16:00","45363.6569448958","24 MB","25661096.0000","3.42 Mbit/s","427756.2260","","708.0000","","11.8020","24 MB","25660388.0000","3.42 Mbit/s","427744.4241","0 #","0.0000","0 #/s","0.0000","28,338 #","28338.0000","472 #/s","472.3787","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:17:00","45363.6576394213","24 MB","25530833.0000","3.40 Mbit/s","425513.8833","","826.0000","","13.7667","24 MB","25530007.0000","3.40 Mbit/s","425500.1167","0 #","0.0000","0 #/s","0.0000","27,426 #","27426.0000","457 #/s","457.1000","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:18:00","45363.6583338079","19 MB","19412364.0000","2.59 Mbit/s","323593.3322","","790.0000","","13.1689","19 MB","19411574.0000","2.59 Mbit/s","323580.1634","0 #","0.0000","0 #/s","0.0000","22,180 #","22180.0000","370 #/s","369.7283","7 #","7.0000","0.12 #/s","0.1167","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:19:00","45363.6590281829","15 MB","15970854.0000","2.13 Mbit/s","266225.2709","","708.0000","","11.8020","15 MB","15970146.0000","2.13 Mbit/s","266213.4689","0 #","0.0000","0 #/s","0.0000","18,349 #","18349.0000","306 #/s","305.8676","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:20:00","45363.6597225694","16 MB","16867262.0000","2.25 Mbit/s","281167.8946","","708.0000","","11.8020","16 MB","16866554.0000","2.25 Mbit/s","281156.0927","0 #","0.0000","0 #/s","0.0000","19,406 #","19406.0000","323 #/s","323.4872","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:21:00","45363.6604171065","16 MB","16852176.0000","2.25 Mbit/s","280869.6000","","928.0000","","15.4667","16 MB","16851248.0000","2.25 Mbit/s","280854.1333","0 #","0.0000","0 #/s","0.0000","19,308 #","19308.0000","322 #/s","321.8000","8 #","8.0000","0.13 #/s","0.1333","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:22:00","45363.6611115162","20 MB","20535685.0000","2.74 Mbit/s","342318.4697","","810.0000","","13.5023","20 MB","20534875.0000","2.74 Mbit/s","342304.9675","0 #","0.0000","0 #/s","0.0000","21,974 #","21974.0000","366 #/s","366.2944","7 #","7.0000","0.12 #/s","0.1167","9 #","9.0000","0.15 #/s","0.1500","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:23:00","45363.6618058681","17 MB","17606640.0000","2.35 Mbit/s","293492.9155","","826.0000","","13.7690","17 MB","17605814.0000","2.35 Mbit/s","293479.1465","0 #","0.0000","0 #/s","0.0000","20,468 #","20468.0000","341 #/s","341.1902","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:24:00","45363.6625004167","18 MB","18686360.0000","2.49 Mbit/s","311439.3333","","1654.0000","","27.5667","18 MB","18684706.0000","2.49 Mbit/s","311411.7667","0 #","0.0000","0 #/s","0.0000","20,052 #","20052.0000","334 #/s","334.2000","9 #","9.0000","0.15 #/s","0.1500","10 #","10.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:25:00","45363.6631947917","18 MB","18816689.0000","2.51 Mbit/s","313663.7606","","708.0000","","11.8020","18 MB","18815981.0000","2.51 Mbit/s","313651.9587","0 #","0.0000","0 #/s","0.0000","20,671 #","20671.0000","345 #/s","344.5741","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:26:00","45363.6638892245","17 MB","17697227.0000","2.36 Mbit/s","295002.9505","","708.0000","","11.8020","17 MB","17696519.0000","2.36 Mbit/s","294991.1485","0 #","0.0000","0 #/s","0.0000","19,374 #","19374.0000","323 #/s","322.9538","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:27:00","45363.6645837500","17 MB","17340042.0000","2.31 Mbit/s","289000.7000","","1308.0000","","21.8000","17 MB","17338734.0000","2.31 Mbit/s","288978.9000","0 #","0.0000","0 #/s","0.0000","19,358 #","19358.0000","323 #/s","322.6333","8 #","8.0000","0.13 #/s","0.1333","9 #","9.0000","0.15 #/s","0.1500","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:28:00","45363.6652781481","15 MB","16038070.0000","2.14 Mbit/s","267345.7243","","708.0000","","11.8020","15 MB","16037362.0000","2.14 Mbit/s","267333.9223","0 #","0.0000","0 #/s","0.0000","18,467 #","18467.0000","308 #/s","307.8346","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:29:00","45363.6659726968","17 MB","17669442.0000","2.36 Mbit/s","294490.7000","","708.0000","","11.8000","17 MB","17668734.0000","2.36 Mbit/s","294478.9000","0 #","0.0000","0 #/s","0.0000","19,573 #","19573.0000","326 #/s","326.2167","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:30:00","45363.6666670486","16 MB","17227287.0000","2.30 Mbit/s","287169.3116","","826.0000","","13.7690","16 MB","17226461.0000","2.30 Mbit/s","287155.5426","0 #","0.0000","0 #/s","0.0000","19,177 #","19177.0000","320 #/s","319.6699","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:31:00","45363.6673614468","16 MB","16755466.0000","2.23 Mbit/s","279304.3174","","708.0000","","11.8020","16 MB","16754758.0000","2.23 Mbit/s","279292.5154","0 #","0.0000","0 #/s","0.0000","19,045 #","19045.0000","317 #/s","317.4696","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 21:32:00","45363.6680561458","19 MB","19901802.0000","2.65 Mbit/s","331586.1713","","1150.0000","","19.1603","19 MB","19900652.0000","2.65 Mbit/s","331567.0110","0 #","0.0000","0 #/s","0.0000","20,308 #","20308.0000","338 #/s","338.3539","9 #","9.0000","0.15 #/s","0.1500","11 #","11.0000","0.18 #/s","0.1833","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
